,Unnamed: 0,statefips,countyfips,avghouseholdsize,geography,avgdeathsperyear,popest2015
1392,1392,29,45,2.42,"Clark County, Missouri",22,6801
1393,1393,29,47,2.6,"Clay County, Missouri",386,235637
1394,1394,29,49,2.48,"Clinton County, Missouri",51,20609
1395,1395,29,51,2.44,"Cole County, Missouri",139,76720
1396,1396,29,53,2.47,"Cooper County, Missouri",40,17642
1397,1397,29,55,2.61,"Crawford County, Missouri",65,24526
1398,1398,29,57,2.34,"Dade County, Missouri",23,7595
1399,1399,29,59,2.62,"Dallas County, Missouri",40,16393
1400,1400,29,61,2.65,"Daviess County, Missouri",23,8253
1401,1401,29,63,2.48,"DeKalb County, Missouri",19,12687
1402,1402,29,65,2.6,"Dent County, Missouri",45,15593
1403,1403,29,67,2.54,"Douglas County, Missouri",35,13373
1404,1404,29,69,2.44,"Dunklin County, Missouri",93,30895
1405,1405,29,71,2.53,"Franklin County, Missouri",210,102426
1406,1406,29,73,2.35,"Gasconade County, Missouri",43,14858
1407,1407,29,75,2.38,"Gentry County, Missouri",19,6692
1408,1408,29,77,2.31,"Greene County, Missouri",552,288072
1409,1409,29,79,2.45,"Grundy County, Missouri",33,10097
1410,1410,29,81,2.37,"Harrison County, Missouri",25,8615
1411,1411,29,83,2.29,"Henry County, Missouri",74,21737
1412,1412,29,85,2.25,"Hickory County, Missouri",35,9201
1413,1413,29,87,2.11,"Holt County, Missouri",13,4484
1414,1414,29,89,2.53,"Howard County, Missouri",20,10139
1415,1415,29,91,2.45,"Howell County, Missouri",109,40117
1416,1416,29,93,2.46,"Iron County, Missouri",30,10125
1417,1417,29,95,2.44,"Jackson County, Missouri",1365,687623
1418,1418,29,97,2.52,"Jasper County, Missouri",239,118596
1419,1419,29,99,2.68,"Jefferson County, Missouri",438,224124
1420,1420,29,101,2.49,"Johnson County, Missouri",87,53951
1421,1421,29,103,2.34,"Knox County, Missouri",14,3910
1422,1422,29,105,2.6,"Laclede County, Missouri",80,35473
1423,1423,29,107,2.44,"Lafayette County, Missouri",76,32701
1424,1424,29,109,2.6,"Lawrence County, Missouri",88,38180
1425,1425,29,111,2.45,"Lewis County, Missouri",28,10207
1426,1426,29,113,2.87,"Lincoln County, Missouri",98,54696
1427,1427,29,115,2.53,"Linn County, Missouri",37,12308
1428,1428,29,117,2.39,"Livingston County, Missouri",44,15028
1429,1429,29,119,2.71,"McDonald County, Missouri",49,22643
1430,1430,29,121,2.43,"Macon County, Missouri",34,15335
1431,1431,29,123,2.63,"Madison County, Missouri",38,12408
1432,1432,29,125,2.44,"Maries County, Missouri",24,8963
1433,1433,29,127,2.43,"Marion County, Missouri",70,28880
1434,1434,29,129,2.43,"Mercer County, Missouri",11,3694
1435,1435,29,131,2.61,"Miller County, Missouri",65,25113
1436,1436,29,133,2.41,"Mississippi County, Missouri",47,14036
1437,1437,29,135,2.62,"Moniteau County, Missouri",31,15963
1438,1438,29,137,2.43,"Monroe County, Missouri",18,8583
1439,1439,29,139,2.37,"Montgomery County, Missouri",32,11703
1440,1440,29,141,2.55,"Morgan County, Missouri",67,20171
1441,1441,29,143,2.49,"New Madrid County, Missouri",57,18208
1442,1442,29,145,2.62,"Newton County, Missouri",134,58615
1443,1443,29,147,2.28,"Nodaway County, Missouri",43,22810
1444,1444,29,149,2.48,"Oregon County, Missouri",27,10953
1445,1445,29,151,2.62,"Osage County, Missouri",27,13628
1446,1446,29,153,2.22,"Ozark County, Missouri",31,9409
1447,1447,29,155,2.53,"Pemiscot County, Missouri",52,17482
1448,1448,29,157,2.54,"Perry County, Missouri",42,19183
1449,1449,29,159,2.56,"Pettis County, Missouri",109,42255
1450,1450,29,161,2.52,"Phelps County, Missouri",82,44794
1451,1451,29,163,2.47,"Pike County, Missouri",44,18348
1452,1452,29,165,2.46,"Platte County, Missouri",138,96096
1453,1453,29,167,2.52,"Polk County, Missouri",71,31229
1454,1454,29,169,2.84,"Pulaski County, Missouri",65,53221
1455,1455,29,171,2.2,"Putnam County, Missouri",16,4858
1456,1456,29,173,2.53,"Ralls County, Missouri",28,10196
1457,1457,29,175,2.72,"Randolph County, Missouri",57,25104
1458,1458,29,177,2.63,"Ray County, Missouri",57,22810
1459,1459,29,179,2.4,"Reynolds County, Missouri",18,6432
1460,1460,29,181,2.57,"Ripley County, Missouri",46,13802
1461,1461,29,183,2.65,"St. Charles County, Missouri",583,385590
1462,1462,29,185,2.31,"St. Clair County, Missouri",30,9440
1463,1463,29,186,2.48,"Ste. Genevieve County, Missouri",44,17919
1464,1464,29,187,2.33,"St. Francois County, Missouri",165,66520
1465,1465,29,189,2.44,"St. Louis County, Missouri",2089,1003362
1466,1466,29,195,2.48,"Saline County, Missouri",62,23258
1467,1467,29,197,2.52,"Schuyler County, Missouri",13,4436
1468,1468,29,199,2.58,"Scotland County, Missouri",14,4854
1469,1469,29,201,2.52,"Scott County, Missouri",99,39008
1470,1470,29,203,2.5,"Shannon County, Missouri",24,8258
1471,1471,29,205,2.37,"Shelby County, Missouri",14,6128
1472,1472,29,207,2.43,"Stoddard County, Missouri",85,29862
1473,1473,29,209,2.42,"Stone County, Missouri",92,30943
1474,1474,29,211,2.56,"Sullivan County, Missouri",18,6353
1475,1475,29,213,2.43,"Taney County, Missouri",121,54592
1476,1476,29,215,2.67,"Texas County, Missouri",58,25690
1477,1477,29,217,2.5,"Vernon County, Missouri",54,20826
1478,1478,29,219,2.74,"Warren County, Missouri",68,33513
1479,1479,29,221,2.67,"Washington County, Missouri",59,24788
1480,1480,29,223,2.43,"Wayne County, Missouri",49,13405
1481,1481,29,225,2.78,"Webster County, Missouri",65,37483
1482,1482,29,227,2.25,"Worth County, Missouri",7,2057
1483,1483,29,229,2.48,"Wright County, Missouri",52,18268
1484,1484,29,510,2.2,"St. Louis city, Missouri",667,315685
1485,1485,28,1,2.5,"Adams County, Mississippi",89,31254
1486,1486,28,3,2.49,"Alcorn County, Mississippi",87,37388
1487,1487,28,5,2.55,"Amite County, Mississippi",33,12574
1488,1488,28,7,2.52,"Attala County, Mississippi",52,19043
1489,1489,28,9,2.83,"Benton County, Mississippi",22,8182
1490,1490,28,11,2.6,"Bolivar County, Mississippi",87,33322
1491,1491,28,13,2.46,"Calhoun County, Mississippi",43,14717
1492,1492,28,15,2.75,"Carroll County, Mississippi",28,10243
1493,1493,28,17,2.63,"Chickasaw County, Mississippi",40,17328
1494,1494,28,19,2.49,"Choctaw County, Mississippi",18,8299
1495,1495,28,21,2.74,"Claiborne County, Mississippi",18,9150
1496,1496,28,23,2.51,"Clarke County, Mississippi",41,16006
1497,1497,28,25,2.57,"Clay County, Mississippi",47,20048
1498,1498,28,27,2.62,"Coahoma County, Mississippi",70,24620
1499,1499,28,29,2.82,"Copiah County, Mississippi",65,28773
1500,1500,28,31,2.76,"Covington County, Mississippi",48,19543
1501,1501,28,33,2.8,"DeSoto County, Mississippi",281,173323
1502,1502,28,35,2.58,"Forrest County, Mississippi",152,75944
1503,1503,28,37,2.36,"Franklin County, Mississippi",17,7743
1504,1504,28,39,3.02,"George County, Mississippi",48,23373
1505,1505,28,41,2.59,"Greene County, Mississippi",24,13522
1506,1506,28,43,2.86,"Grenada County, Mississippi",60,21578
1507,1507,28,45,2.43,"Hancock County, Mississippi",98,46420
1508,1508,28,47,2.52,"Harrison County, Mississippi",398,201410
1509,1509,28,49,2.68,"Hinds County, Mississippi",413,242891
1510,1510,28,51,2.82,"Holmes County, Mississippi",48,18340
1511,1511,28,53,2.91,"Humphreys County, Mississippi",22,8669
1512,1512,28,55,2.33,"Issaquena County, Mississippi",4,1337
1513,1513,28,57,2.54,"Itawamba County, Mississippi",55,23609
1514,1514,28,59,2.78,"Jackson County, Mississippi",285,141425
1515,1515,28,61,2.4,"Jasper County, Mississippi",42,16569
1516,1516,28,63,2.81,"Jefferson County, Mississippi",17,7507
1517,1517,28,65,2.35,"Jefferson Davis County, Mississippi",35,11665
1518,1518,28,67,2.71,"Jones County, Mississippi",141,68215
1519,1519,28,69,2.53,"Kemper County, Mississippi",22,9969
1520,1520,28,71,2.65,"Lafayette County, Mississippi",70,53154
1521,1521,28,73,2.68,"Lamar County, Mississippi",82,60618
1522,1522,28,75,2.56,"Lauderdale County, Mississippi",149,78524
1523,1523,28,77,2.63,"Lawrence County, Mississippi",33,12622
1524,1524,28,79,2.67,"Leake County, Mississippi",59,22763
1525,1525,28,81,2.6,"Lee County, Mississippi",225,85300
1526,1526,28,83,2.76,"Leflore County, Mississippi",76,30999
1527,1527,28,85,2.62,"Lincoln County, Mississippi",86,34649
1528,1528,28,87,2.5,"Lowndes County, Mississippi",121,59710
1529,1529,28,89,2.65,"Madison County, Mississippi",269,103465
1530,1530,28,91,2.58,"Marion County, Mississippi",66,25563
1531,1531,28,93,2.63,"Marshall County, Mississippi",88,35916
1532,1532,28,95,2.57,"Monroe County, Mississippi",80,35827
1533,1533,28,97,2.43,"Montgomery County, Mississippi",28,10152
1534,1534,28,99,2.71,"Neshoba County, Mississippi",59,29463
1535,1535,28,101,2.61,"Newton County, Mississippi",48,21747
1536,1536,28,103,2.69,"Noxubee County, Mississippi",27,11043
1537,1537,28,105,2.51,"Oktibbeha County, Mississippi",56,49800
1538,1538,28,107,2.81,"Panola County, Mississippi",83,34167
1539,1539,28,109,2.61,"Pearl River County, Mississippi",137,55191
1540,1540,28,111,2.75,"Perry County, Mississippi",28,12277
1541,1541,28,113,2.65,"Pike County, Mississippi",101,39956
1542,1542,28,115,2.87,"Pontotoc County, Mississippi",59,30908
1543,1543,28,117,2.5,"Prentiss County, Mississippi",63,25459
1544,1544,28,119,2.49,"Quitman County, Mississippi",24,7486
1545,1545,28,121,2.62,"Rankin County, Mississippi",222,149039
1546,1546,28,123,2.85,"Scott County, Mississippi",62,28265
1547,1547,28,125,2.64,"Sharkey County, Mississippi",13,4585
1548,1548,28,127,2.77,"Simpson County, Mississippi",58,27222
1549,1549,28,129,2.65,"Smith County, Mississippi",40,16059
1550,1550,28,131,3.0,"Stone County, Mississippi",39,18070
1551,1551,28,133,2.81,"Sunflower County, Mississippi",63,27005
1552,1552,28,135,2.4,"Tallahatchie County, Mississippi",37,14588
1553,1553,28,137,2.67,"Tate County, Mississippi",64,28296
1554,1554,28,139,2.61,"Tippah County, Mississippi",45,22131
1555,1555,28,141,2.52,"Tishomingo County, Mississippi",49,19552
1556,1556,28,143,2.6,"Tunica County, Mississippi",21,10343
1557,1557,28,145,2.66,"Union County, Mississippi",47,28429
1558,1558,28,147,2.58,"Walthall County, Mississippi",39,14638
1559,1559,28,149,2.58,"Warren County, Mississippi",103,47485
1560,1560,28,151,2.69,"Washington County, Mississippi",127,48130
1561,1561,28,153,2.67,"Wayne County, Mississippi",49,20566
1562,1562,28,155,2.45,"Webster County, Mississippi",28,9899
1563,1563,28,157,2.6,"Wilkinson County, Mississippi",24,9122
1564,1564,28,159,2.38,"Winston County, Mississippi",45,18317
1565,1565,28,161,2.39,"Yalobusha County, Mississippi",39,12447
1566,1566,28,163,2.82,"Yazoo County, Mississippi",58,27387
1567,1567,30,1,2.15,"Beaverhead County, Montana",15,9300
1568,1568,30,3,3.63,"Big Horn County, Montana",15,13242
1569,1569,30,5,2.87,"Blaine County, Montana",12,6577
1570,1570,30,7,2.32,"Broadwater County, Montana",13,5689
1571,1571,30,9,2.27,"Carbon County, Montana",20,10408
1572,1572,30,13,2.35,"Cascade County, Montana",169,82278
1573,1573,30,15,2.5,"Chouteau County, Montana",11,5767
1574,1574,30,19,1.99,"Daniels County, Montana",6,1760
1575,1575,30,21,2.24,"Dawson County, Montana",22,9625
1576,1576,30,23,2.13,"Deer Lodge County, Montana",29,9139
1577,1577,30,25,2.47,"Fallon County, Montana",6,3190
1578,1578,30,29,2.48,"Flathead County, Montana",171,96165
1579,1579,30,31,2.39,"Gallatin County, Montana",109,100739
1580,1580,30,35,3.07,"Glacier County, Montana",24,13647
1581,1581,30,37,2.29,"Golden Valley County, Montana",3,827
1582,1582,30,39,2.19,"Granite County, Montana",7,3240
1583,1583,30,41,2.63,"Hill County, Montana",31,16572
1584,1584,30,43,2.51,"Jefferson County, Montana",25,11645
1585,1585,30,45,2.18,"Judith Basin County, Montana",6,1926
1586,1586,30,47,2.38,"Lake County, Montana",60,29457
1587,1587,30,49,2.38,"Lewis and Clark County, Montana",121,66418
1588,1588,30,51,2.52,"Liberty County, Montana",5,2408
1589,1589,30,53,2.21,"Lincoln County, Montana",57,19052
1590,1590,30,55,2.31,"McCone County, Montana",3,1683
1591,1591,30,57,2.23,"Madison County, Montana",17,7915
1592,1592,30,59,2.47,"Meagher County, Montana",6,1830
1593,1593,30,61,2.67,"Mineral County, Montana",12,4251
1594,1594,30,63,2.33,"Missoula County, Montana",173,114181
1595,1595,30,65,2.43,"Musselshell County, Montana",14,4582
1596,1596,30,67,2.28,"Park County, Montana",31,15972
1597,1597,30,71,2.26,"Phillips County, Montana",10,4169
1598,1598,30,73,2.52,"Pondera County, Montana",16,6184
1599,1599,30,77,2.25,"Powell County, Montana",16,6840
1600,1600,30,81,2.43,"Ravalli County, Montana",93,41373
1601,1601,30,83,2.51,"Richland County, Montana",21,11960
1602,1602,30,85,3.54,"Roosevelt County, Montana",19,11476
1603,1603,30,87,2.81,"Rosebud County, Montana",15,9398
1604,1604,30,89,2.21,"Sanders County, Montana",29,11336
1605,1605,30,91,2.16,"Sheridan County, Montana",12,3687
1606,1606,30,93,2.22,"Silver Bow County, Montana",79,34622
1607,1607,30,95,2.44,"Stillwater County, Montana",16,9486
1608,1608,30,97,2.55,"Sweet Grass County, Montana",10,3634
1609,1609,30,99,2.5,"Teton County, Montana",16,6104
1610,1610,30,101,2.24,"Toole County, Montana",11,5087
1611,1611,30,105,2.26,"Valley County, Montana",15,7659
1612,1612,30,107,2.34,"Wheatland County, Montana",5,2110
1613,1613,30,109,2.15,"Wibaux County, Montana",3,1130
1614,1614,30,111,2.44,"Yellowstone County, Montana",300,157048
1615,1615,37,1,2.45,"Alamance County, North Carolina",327,158276
1616,1616,37,3,2.65,"Alexander County, North Carolina",79,37325
1617,1617,37,5,2.25,"Alleghany County, North Carolina",28,10837
1618,1618,37,7,2.55,"Anson County, North Carolina",59,25759
1619,1619,37,9,2.27,"Ashe County, North Carolina",71,27020
1620,1620,37,11,2.22,"Avery County, North Carolina",38,17689
1621,1621,37,13,2.54,"Beaufort County, North Carolina",130,47651
1622,1622,37,15,2.59,"Bertie County, North Carolina",51,20199
1623,1623,37,17,2.37,"Bladen County, North Carolina",73,34318
1624,1624,37,19,2.34,"Brunswick County, North Carolina",291,122765
1625,1625,37,21,2.36,"Buncombe County, North Carolina",516,253178
1626,1626,37,23,2.53,"Burke County, North Carolina",222,88842
1627,1627,37,25,2.78,"Cabarrus County, North Carolina",302,196762
1628,1628,37,27,2.56,"Caldwell County, North Carolina",202,81287
1629,1629,37,29,2.67,"Camden County, North Carolina",16,10309
1630,1630,37,31,2.27,"Carteret County, North Carolina",190,68879
1631,1631,37,33,2.55,"Caswell County, North Carolina",60,22941
1632,1632,37,35,2.59,"Catawba County, North Carolina",319,155056
1633,1633,37,37,2.47,"Chatham County, North Carolina",149,70928
1634,1634,37,39,2.51,"Cherokee County, North Carolina",82,27178
1635,1635,37,41,2.41,"Chowan County, North Carolina",44,14394
1636,1636,37,43,2.33,"Clay County, North Carolina",31,10703
1637,1637,37,45,2.55,"Cleveland County, North Carolina",232,96879
1638,1638,37,47,2.47,"Columbus County, North Carolina",139,56694
1639,1639,37,49,2.51,"Craven County, North Carolina",228,103451
1640,1640,37,51,2.56,"Cumberland County, North Carolina",501,323838
1641,1641,37,53,2.62,"Currituck County, North Carolina",51,25263
1642,1642,37,55,2.32,"Dare County, North Carolina",69,35663
1643,1643,37,57,2.52,"Davidson County, North Carolina",346,164622
1644,1644,37,59,2.6,"Davie County, North Carolina",94,41753
1645,1645,37,61,2.68,"Duplin County, North Carolina",111,59159
1646,1646,37,65,2.57,"Edgecombe County, North Carolina",132,54150
1647,1647,37,67,2.46,"Forsyth County, North Carolina",700,369019
1648,1648,37,69,2.58,"Franklin County, North Carolina",123,63710
1649,1649,37,71,2.61,"Gaston County, North Carolina",451,213442
1650,1650,37,73,2.65,"Gates County, North Carolina",26,11431
1651,1651,37,75,2.63,"Graham County, North Carolina",20,8616
1652,1652,37,77,2.68,"Granville County, North Carolina",124,58674
1653,1653,37,79,2.66,"Greene County, North Carolina",43,21134
1654,1654,37,81,2.46,"Guilford County, North Carolina",853,517600
1655,1655,37,83,2.42,"Halifax County, North Carolina",145,52456
1656,1656,37,85,2.84,"Harnett County, North Carolina",190,128140
1657,1657,37,87,2.24,"Haywood County, North Carolina",147,59868
1658,1658,37,89,2.35,"Henderson County, North Carolina",275,112655
1659,1659,37,91,2.48,"Hertford County, North Carolina",58,24184
1660,1660,37,93,2.93,"Hoke County, North Carolina",64,52671
1661,1661,37,95,2.44,"Hyde County, North Carolina",15,5526
1662,1662,37,97,2.69,"Iredell County, North Carolina",313,169866
1663,1663,37,99,2.33,"Jackson County, North Carolina",84,41265
1664,1664,37,101,2.85,"Johnston County, North Carolina",288,185660
1665,1665,37,103,2.43,"Jones County, North Carolina",30,10013
1666,1666,37,105,2.75,"Lee County, North Carolina",119,59660
1667,1667,37,107,2.47,"Lenoir County, North Carolina",150,58106
1668,1668,37,109,2.62,"Lincoln County, North Carolina",147,81035
1669,1669,37,111,2.52,"McDowell County, North Carolina",107,44989
1670,1670,37,113,2.16,"Macon County, North Carolina",93,34201
1671,1671,37,115,2.36,"Madison County, North Carolina",42,21139
1672,1672,37,117,2.54,"Martin County, North Carolina",61,23357
1673,1673,37,119,2.57,"Mecklenburg County, North Carolina",1216,1034070
1674,1674,37,121,2.36,"Mitchell County, North Carolina",45,15246
1675,1675,37,123,2.52,"Montgomery County, North Carolina",54,27548
1676,1676,37,125,2.44,"Moore County, North Carolina",240,94352
1677,1677,37,127,2.52,"Nash County, North Carolina",215,93919
1678,1678,37,129,2.33,"New Hanover County, North Carolina",387,220358
1679,1679,37,131,2.35,"Northampton County, North Carolina",61,20426
1680,1680,37,133,2.75,"Onslow County, North Carolina",206,186311
1681,1681,37,135,2.47,"Orange County, North Carolina",183,141354
1682,1682,37,137,2.36,"Pamlico County, North Carolina",33,12781
1683,1683,37,139,2.61,"Pasquotank County, North Carolina",93,39829
1684,1684,37,141,2.67,"Pender County, North Carolina",112,57611
1685,1685,37,143,2.44,"Perquimans County, North Carolina",33,13440
1686,1686,37,145,2.52,"Person County, North Carolina",98,39259
1687,1687,37,147,2.48,"Pitt County, North Carolina",255,175842
1688,1688,37,149,2.3,"Polk County, North Carolina",58,20366
1689,1689,37,151,2.59,"Randolph County, North Carolina",293,142799
1690,1690,37,153,2.42,"Richmond County, North Carolina",113,45437
1691,1691,37,155,2.87,"Robeson County, North Carolina",253,134197
1692,1692,37,157,2.42,"Rockingham County, North Carolina",237,91758
1693,1693,37,159,2.6,"Rowan County, North Carolina",315,139142
1694,1694,37,161,2.48,"Rutherford County, North Carolina",163,66390
1695,1695,37,163,2.7,"Sampson County, North Carolina",136,63724
1696,1696,37,165,2.59,"Scotland County, North Carolina",80,35509
1697,1697,37,167,2.47,"Stanly County, North Carolina",138,60714
1698,1698,37,169,2.43,"Stokes County, North Carolina",114,46351
1699,1699,37,171,2.47,"Surry County, North Carolina",196,72743
1700,1700,37,173,2.58,"Swain County, North Carolina",39,14434
1701,1701,37,175,2.31,"Transylvania County, North Carolina",85,33211
1702,1702,37,177,2.45,"Tyrrell County, North Carolina",13,4070
1703,1703,37,179,2.99,"Union County, North Carolina",273,222742
1704,1704,37,181,2.65,"Vance County, North Carolina",106,44568
1705,1705,37,183,2.61,"Wake County, North Carolina",1126,1024198
1706,1706,37,185,2.48,"Warren County, North Carolina",57,20155
1707,1707,37,187,2.4,"Washington County, North Carolina",33,12385
1708,1708,37,189,2.35,"Watauga County, North Carolina",69,52906
1709,1709,37,191,2.56,"Wayne County, North Carolina",258,124132
1710,1710,37,193,2.48,"Wilkes County, North Carolina",173,68502
1711,1711,37,195,2.5,"Wilson County, North Carolina",193,81714
1712,1712,37,197,2.45,"Yadkin County, North Carolina",89,37585
1713,1713,37,199,2.35,"Yancey County, North Carolina",49,17587
1714,1714,38,1,2.14,"Adams County, North Dakota",6,2359
1715,1715,38,3,2.07,"Barnes County, North Dakota",31,11099
1716,1716,38,5,2.97,"Benson County, North Dakota",12,6753
1717,1717,38,9,2.09,"Bottineau County, North Dakota",19,6716
1718,1718,38,11,2.28,"Bowman County, North Dakota",12,3294
1719,1719,38,13,2.25,"Burke County, North Dakota",5,2308
1720,1720,38,15,2.3,"Burleigh County, North Dakota",137,92991
1721,1721,38,17,2.29,"Cass County, North Dakota",198,171512
1722,1722,38,19,2.17,"Cavalier County, North Dakota",13,3828
1723,1723,38,21,2.3,"Dickey County, North Dakota",12,5104
1724,1724,38,23,2.07,"Divide County, North Dakota",4,2450
1725,1725,38,25,2.6,"Dunn County, North Dakota",7,4646
1726,1726,38,27,2.15,"Eddy County, North Dakota",10,2365
1727,1727,38,29,2.13,"Emmons County, North Dakota",11,3402
1728,1728,38,31,2.22,"Foster County, North Dakota",10,3356
1729,1729,38,33,2.19,"Golden Valley County, North Dakota",5,1845
1730,1730,38,35,2.25,"Grand Forks County, North Dakota",99,70916
1731,1731,38,37,2.05,"Grant County, North Dakota",8,2388
1732,1732,38,39,2.16,"Griggs County, North Dakota",11,2314
1733,1733,38,41,2.25,"Hettinger County, North Dakota",8,2704
1734,1734,38,43,2.24,"Kidder County, North Dakota",4,2417
1735,1735,38,45,2.2,"LaMoure County, North Dakota",10,4125
1736,1736,38,47,2.12,"Logan County, North Dakota",4,1935
1737,1737,38,49,2.2,"McHenry County, North Dakota",13,5968
1738,1738,38,51,2.06,"McIntosh County, North Dakota",8,2759
1739,1739,38,53,2.93,"McKenzie County, North Dakota",9,12826
1740,1740,38,55,2.18,"McLean County, North Dakota",22,9744
1741,1741,38,57,2.31,"Mercer County, North Dakota",17,8853
1742,1742,38,59,2.3,"Morton County, North Dakota",56,30310
1743,1743,38,61,2.83,"Mountrail County, North Dakota",17,10331
1744,1744,38,63,1.95,"Nelson County, North Dakota",13,2968
1745,1745,38,65,2.3,"Oliver County, North Dakota",3,1846
1746,1746,38,67,2.14,"Pembina County, North Dakota",22,7091
1747,1747,38,69,2.08,"Pierce County, North Dakota",10,4312
1748,1748,38,71,2.2,"Ramsey County, North Dakota",27,11630
1749,1749,38,73,2.25,"Ransom County, North Dakota",16,5448
1750,1750,38,75,2.46,"Renville County, North Dakota",6,2571
1751,1751,38,77,2.28,"Richland County, North Dakota",28,16402
1752,1752,38,79,3.0,"Rolette County, North Dakota",26,14649
1753,1753,38,81,2.22,"Sargent County, North Dakota",11,3876
1754,1754,38,83,2.05,"Sheridan County, North Dakota",4,1310
1755,1755,38,85,3.93,"Sioux County, North Dakota",6,4370
1756,1756,38,89,2.44,"Stark County, North Dakota",43,32154
1757,1757,38,91,2.09,"Steele County, North Dakota",4,1956
1758,1758,38,93,2.15,"Stutsman County, North Dakota",53,21103
1759,1759,38,95,2.25,"Towner County, North Dakota",7,2272
1760,1760,38,97,2.35,"Traill County, North Dakota",19,8014
1761,1761,38,99,2.15,"Walsh County, North Dakota",26,10897
1762,1762,38,101,2.49,"Ward County, North Dakota",106,71275
1763,1763,38,103,2.04,"Wells County, North Dakota",17,4168
1764,1764,38,105,2.4,"Williams County, North Dakota",47,35294
1765,1765,31,1,2.35,"Adams County, Nebraska",63,31587
1766,1766,31,3,2.27,"Antelope County, Nebraska",16,6414
1767,1767,31,11,2.37,"Boone County, Nebraska",15,5315
1768,1768,31,13,2.31,"Box Butte County, Nebraska",23,11337
1769,1769,31,15,2.15,"Boyd County, Nebraska",5,2006
1770,1770,31,17,2.0,"Brown County, Nebraska",9,2946
1771,1771,31,19,2.49,"Buffalo County, Nebraska",75,48863
1772,1772,31,21,2.33,"Burt County, Nebraska",24,6585
1773,1773,31,23,2.26,"Butler County, Nebraska",21,8115
1774,1774,31,25,2.57,"Cass County, Nebraska",59,25512
1775,1775,31,27,2.39,"Cedar County, Nebraska",19,8564
1776,1776,31,29,2.25,"Chase County, Nebraska",11,3956
1777,1777,31,31,2.14,"Cherry County, Nebraska",14,5848
1778,1778,31,33,2.27,"Cheyenne County, Nebraska",16,10167
1779,1779,31,35,2.4,"Clay County, Nebraska",14,6309
1780,1780,31,37,2.87,"Colfax County, Nebraska",19,10520
1781,1781,31,39,2.41,"Cuming County, Nebraska",19,9125
1782,1782,31,41,2.25,"Custer County, Nebraska",29,10806
1783,1783,31,43,2.81,"Dakota County, Nebraska",36,20781
1784,1784,31,45,2.22,"Dawes County, Nebraska",19,9055
1785,1785,31,47,2.71,"Dawson County, Nebraska",40,23886
1786,1786,31,49,2.34,"Deuel County, Nebraska",4,1921
1787,1787,31,51,2.51,"Dixon County, Nebraska",15,5797
1788,1788,31,53,2.37,"Dodge County, Nebraska",94,36706
1789,1789,31,55,2.52,"Douglas County, Nebraska",879,550064
1790,1790,31,57,2.18,"Dundy County, Nebraska",6,1799
1791,1791,31,59,2.22,"Fillmore County, Nebraska",15,5619
1792,1792,31,61,2.15,"Franklin County, Nebraska",7,2985
1793,1793,31,63,2.25,"Frontier County, Nebraska",5,2624
1794,1794,31,65,2.11,"Furnas County, Nebraska",13,4862
1795,1795,31,67,2.3,"Gage County, Nebraska",57,21900
1796,1796,31,69,2.1,"Garden County, Nebraska",5,1918
1797,1797,31,71,2.1,"Garfield County, Nebraska",6,2028
1798,1798,31,73,2.46,"Gosper County, Nebraska",6,1973
1799,1799,31,77,2.46,"Greeley County, Nebraska",7,2429
1800,1800,31,79,2.67,"Hall County, Nebraska",108,61680
1801,1801,31,81,2.45,"Hamilton County, Nebraska",20,9190
1802,1802,31,83,2.19,"Harlan County, Nebraska",14,3452
1803,1803,31,87,2.12,"Hitchcock County, Nebraska",9,2883
1804,1804,31,89,2.25,"Holt County, Nebraska",26,10313
1805,1805,31,93,2.47,"Howard County, Nebraska",14,6409
1806,1806,31,95,2.18,"Jefferson County, Nebraska",27,7263
1807,1807,31,97,2.13,"Johnson County, Nebraska",14,5173
1808,1808,31,99,2.34,"Kearney County, Nebraska",13,6585
1809,1809,31,101,2.06,"Keith County, Nebraska",21,8063
1810,1810,31,105,2.33,"Kimball County, Nebraska",13,3689
1811,1811,31,107,2.24,"Knox County, Nebraska",25,8543
1812,1812,31,109,2.42,"Lancaster County, Nebraska",422,306468
1813,1813,31,111,2.34,"Lincoln County, Nebraska",78,35656
1814,1814,31,119,2.43,"Madison County, Nebraska",69,35039
1815,1815,31,121,2.28,"Merrick County, Nebraska",18,7787
1816,1816,31,123,2.38,"Morrill County, Nebraska",9,4854
1817,1817,31,125,2.25,"Nance County, Nebraska",9,3595
1818,1818,31,127,2.31,"Nemaha County, Nebraska",18,7046
1819,1819,31,129,2.08,"Nuckolls County, Nebraska",14,4329
1820,1820,31,131,2.41,"Otoe County, Nebraska",34,15984
1821,1821,31,133,2.13,"Pawnee County, Nebraska",9,2659
1822,1822,31,135,2.32,"Perkins County, Nebraska",7,2944
1823,1823,31,137,2.4,"Phelps County, Nebraska",23,9296
1824,1824,31,139,2.4,"Pierce County, Nebraska",16,7208
1825,1825,31,141,2.53,"Platte County, Nebraska",60,32847
1826,1826,31,143,2.37,"Polk County, Nebraska",16,5202
1827,1827,31,145,2.27,"Red Willow County, Nebraska",29,10829
1828,1828,31,147,2.14,"Richardson County, Nebraska",29,8094
1829,1829,31,149,1.94,"Rock County, Nebraska",4,1381
1830,1830,31,151,2.61,"Saline County, Nebraska",31,14282
1831,1831,31,153,2.71,"Sarpy County, Nebraska",213,175692
1832,1832,31,155,2.56,"Saunders County, Nebraska",47,21016
